,bet_count,stake,regressed_stake,loss,loss_per_bet,declined_bet_count,accepted_bet_count,likelihood_of_declined,likelihood_of_accepted
3256,3,1.796741228134355,1.7235798474838786,0.0731613806504765,0.024387126883492167,0,3,0.0,1.0
4269,3,2.492806659065142,1.511991288804646,0.9808153702604958,0.3269384567534986,0,3,0.0,1.0
3260,3,1.3463067211113713,1.0380121676722038,0.30829455343916745,0.10276485114638916,0,3,0.0,1.0
5276,3,1.7102134359020373,1.525208156467665,0.1850052794343724,0.06166842647812413,0,3,0.0,1.0
1143,3,1.9872873297638032,1.9823119282955626,0.004975401468240603,0.0016584671560802011,0,3,0.0,1.0
9261,3,1.8348121320396542,2.1070555926271446,0.2722434605874904,0.09074782019583012,0,3,0.0,1.0
7111,3,1.2315014084604035,0.9057020173665389,0.3257993910938646,0.10859979703128819,0,3,0.0,1.0
5282,3,1.3043144212417626,1.4387893830010283,0.13447496175926577,0.04482498725308859,0,3,0.0,1.0
3765,3,0.8293373454187223,0.6723893888631146,0.15694795655560767,0.05231598551853589,1,2,0.3333333333333333,0.6666666666666666
6478,3,0.9605544391161596,0.8336987505894174,0.12685568852674212,0.042285229508914036,1,2,0.3333333333333333,0.6666666666666666
7948,3,1.3750109321306248,0.9417048673714445,0.4333060647591802,0.14443535491972673,0,3,0.0,1.0
8427,3,1.0996450924756722,1.0994274674832374,0.00021762499243482836,7.254166414494279e-05,1,2,0.3333333333333333,0.6666666666666666
7070,3,1.3166018036040357,1.4504242590933951,0.13382245548935945,0.04460748516311982,0,3,0.0,1.0
2318,3,2.0309125366985588,1.9365635782003214,0.09434895849823732,0.03144965283274578,0,3,0.0,1.0
6578,3,2.1459772939601405,2.2879299835953995,0.14195268963525898,0.04731756321175299,1,2,0.3333333333333333,0.6666666666666666
5454,3,1.9193097028748687,1.3792947060767502,0.5400149967981185,0.18000499893270616,0,3,0.0,1.0
5910,3,0.47080212207671024,0.6900564980227979,0.21925437594608765,0.07308479198202922,0,3,0.0,1.0
8013,3,1.762886732308461,1.9336535355218611,0.1707668032134002,0.05692226773780007,0,3,0.0,1.0
9442,3,1.7495932909015586,1.8723835896664454,0.12279029876488678,0.0409300995882956,0,3,0.0,1.0
10173,3,0.4713340710090458,0.3491941786919083,0.12213989231713751,0.04071329743904584,0,3,0.0,1.0
2484,3,0.7588974176698706,0.7589187177629524,2.130009308176639e-05,7.100031027255464e-06,0,3,0.0,1.0
5914,3,1.3890244287447506,1.3694829845520684,0.019541444192682222,0.006513814730894074,1,2,0.3333333333333333,0.6666666666666666
8481,3,1.4756391444061228,1.1374304127255879,0.3382087316805349,0.11273624389351163,1,2,0.3333333333333333,0.6666666666666666
1049,3,1.3676078172317685,1.6922286216249627,0.3246208043931942,0.1082069347977314,0,3,0.0,1.0
32,3,1.974772128170478,2.029895636512889,0.055123508342410865,0.01837450278080362,1,2,0.3333333333333333,0.6666666666666666
7983,3,2.80982959973871,2.4245505204062545,0.3852790793324554,0.12842635977748515,0,3,0.0,1.0
5171,3,1.6507317150705787,1.899295686196183,0.24856397112560424,0.08285465704186808,0,3,0.0,1.0
5138,3,1.0855338637276348,1.3067716397792752,0.2212377760516404,0.0737459253505468,0,3,0.0,1.0
2913,3,1.5189180809996492,1.9999999999999942,0.481081919000345,0.16036063966678168,0,3,0.0,1.0
540,3,0.9904675595386161,1.1335004886045659,0.14303292906594978,0.04767764302198326,0,3,0.0,1.0
538,3,1.1688766643830535,1.3263066873716252,0.15743002298857167,0.05247667432952389,0,3,0.0,1.0
4262,3,1.144348779601898,1.0680076557173148,0.07634112388458325,0.025447041294861084,0,3,0.0,1.0
1199,3,1.5234363293882796,1.8173657425560752,0.29392941316779564,0.09797647105593188,0,3,0.0,1.0
2443,3,2.2563647565138103,2.533446132308028,0.2770813757942179,0.09236045859807263,0,3,0.0,1.0
4530,3,1.5118291846982497,1.6730739273139839,0.16124474261573418,0.05374824753857806,0,3,0.0,1.0
9394,3,0.9674702129750508,1.8040672003225393,0.8365969873474886,0.27886566244916283,0,3,0.0,1.0
6350,3,1.4914869275008424,1.0139740802773853,0.4775128472234571,0.1591709490744857,0,3,0.0,1.0
3648,3,1.6284031197260878,1.5433369006643036,0.08506621906178413,0.028355406353928043,0,3,0.0,1.0
4020,3,2.270715217865277,1.8836557513036696,0.3870594665616074,0.12901982218720245,0,3,0.0,1.0
8457,3,1.5666436760471776,1.9999999999999991,0.43335632395282153,0.14445210798427385,0,3,0.0,1.0
4041,3,1.251904194878275,1.5029404903082062,0.2510362954299312,0.08367876514331041,0,3,0.0,1.0
6374,3,0.9261173262660881,0.9097453076360453,0.016372018630042784,0.005457339543347595,0,3,0.0,1.0
4021,3,1.816649901413151,2.313559735747971,0.49690983433482017,0.16563661144494005,0,3,0.0,1.0
7979,3,2.0935769543699205,2.3938155709961375,0.300238616626217,0.10007953887540566,1,2,0.3333333333333333,0.6666666666666666
9617,3,1.5263080480556992,2.0000000000000013,0.47369195194430214,0.1578973173147674,0,3,0.0,1.0
7206,3,1.4947767437172756,1.2752442218277416,0.2195325218895341,0.07317750729651136,0,3,0.0,1.0
3721,3,1.3253010432025945,1.2777403886696748,0.04756065453291969,0.01585355151097323,0,3,0.0,1.0
4397,3,2.1911661413382317,2.281594603514334,0.09042846217610245,0.030142820725367486,1,2,0.3333333333333333,0.6666666666666666
6038,3,0.9238866562938267,1.503000535468884,0.5791138791750573,0.1930379597250191,0,3,0.0,1.0
6116,3,1.8829461971682193,2.0681629669214185,0.18521676975319923,0.06173892325106641,0,3,0.0,1.0
986,3,2.183617093909702,1.427899483895672,0.7557176100140302,0.25190587000467674,0,3,0.0,1.0
10040,3,0.8083449674617945,1.3002298049412522,0.49188483747945766,0.16396161249315255,0,3,0.0,1.0
6816,3,1.542300676603927,1.2389455665729834,0.3033551100309435,0.1011183700103145,0,3,0.0,1.0
6815,3,2.3200191519390114,2.321130915253101,0.0011117633140895755,0.0003705877713631918,0,3,0.0,1.0
4672,3,1.4582662889918057,1.5440792338576959,0.0858129448658902,0.028604314955296733,0,3,0.0,1.0
8167,3,0.6174672862240725,0.6748846504200073,0.057417364195934795,0.01913912139864493,0,3,0.0,1.0
7277,3,2.3562001917317676,2.466313865399545,0.11011367366777725,0.03670455788925908,0,3,0.0,1.0
3674,3,1.1248716105359988,0.8982663693858775,0.22660524115012137,0.0755350803833738,1,2,0.3333333333333333,0.6666666666666666
9799,3,0.6145533029910045,1.0000000000000002,0.3854466970089957,0.1284822323363319,1,2,0.3333333333333333,0.6666666666666666
3618,3,1.506986295508363,1.6436837206105506,0.13669742510218752,0.04556580836739584,1,2,0.3333333333333333,0.6666666666666666
8566,3,2.240398136385409,2.319389941934856,0.07899180554944696,0.026330601849815654,1,2,0.3333333333333333,0.6666666666666666
824,3,1.7952343573145813,1.4044881074966815,0.39074624981789974,0.1302487499392999,0,3,0.0,1.0
692,3,2.332099942067495,2.0709211940570142,0.2611787480104808,0.08705958267016027,1,2,0.3333333333333333,0.6666666666666666
10055,3,1.4181171667632115,1.434393533345913,0.016276366582701485,0.005425455527567162,0,3,0.0,1.0
3980,3,0.8081237610261419,0.5597460613383091,0.24837769968783285,0.08279256656261096,0,3,0.0,1.0
2635,3,1.3860077019171035,1.035831830840059,0.3501758710770446,0.11672529035901487,0,3,0.0,1.0
6958,3,1.9376944689274334,2.126566514971603,0.18887204604416974,0.06295734868138991,1,2,0.3333333333333333,0.6666666666666666
2869,3,1.417887396962617,2.000000000000001,0.582112603037384,0.19403753434579465,1,2,0.3333333333333333,0.6666666666666666
4866,3,2.136844941851052,2.4593760456823475,0.3225311038312957,0.10751036794376523,1,2,0.3333333333333333,0.6666666666666666
8156,3,1.983292211092868,2.0140043459731887,0.030712134880320763,0.010237378293440255,0,3,0.0,1.0
3032,3,2.3890210969504,1.8935440253139064,0.4954770716364938,0.16515902387883127,0,3,0.0,1.0
921,3,1.766815153999634,1.627120780039189,0.13969437396044504,0.04656479132014835,0,3,0.0,1.0
7888,3,0.5744342877502422,0.4755045823740004,0.0989297053762418,0.03297656845874727,0,3,0.0,1.0
8796,3,1.7462373855873663,1.6897551547303844,0.056482230856981896,0.018827410285660633,0,3,0.0,1.0
117,3,1.1760049500447294,1.4562739484210492,0.2802689983763198,0.09342299945877326,1,2,0.3333333333333333,0.6666666666666666
5825,3,1.047390403457584,0.5934706682076283,0.45391973524995577,0.15130657841665193,1,2,0.3333333333333333,0.6666666666666666
5821,3,2.177995170887196,1.83959603937826,0.3383991315089361,0.1127997105029787,0,3,0.0,1.0
1609,3,0.9024577088495817,1.0982093990531747,0.19575169020359307,0.06525056340119768,0,3,0.0,1.0
6890,3,0.3962884536060879,1.0000000000000029,0.603711546393915,0.201237182131305,1,2,0.3333333333333333,0.6666666666666666
8255,3,0.8285336870758815,0.8889969819650371,0.06046329488915558,0.020154431629718528,0,3,0.0,1.0
8639,3,1.444371014778366,1.2215825364446746,0.2227884783336913,0.07426282611123043,1,2,0.3333333333333333,0.6666666666666666
2705,3,0.9356416535050441,1.4453018023726767,0.5096601488676326,0.16988671628921084,0,3,0.0,1.0
7308,3,1.6945259406851192,1.9999999999999998,0.3054740593148806,0.10182468643829352,1,2,0.3333333333333333,0.6666666666666666
2701,3,1.4943858953971292,2.000000000000001,0.5056141046028717,0.1685380348676239,0,3,0.0,1.0
9964,3,0.7860576793227343,0.8961423192380672,0.1100846399153329,0.03669487997177764,0,3,0.0,1.0
5783,3,0.5823109797065137,1.5775770001507112,0.9952660204441975,0.33175534014806585,0,3,0.0,1.0
7368,3,1.6548578315450644,1.6122773922737974,0.04258043927126698,0.014193479757088992,0,3,0.0,1.0
6074,3,1.3962773996148443,1.3970268653006417,0.000749465685797368,0.00024982189526578935,0,3,0.0,1.0
137,3,1.5991420690708997,1.4117383886978352,0.18740368037306454,0.06246789345768818,0,3,0.0,1.0
10015,3,1.1994472498834665,1.2139896893031925,0.014542439419725994,0.004847479806575332,1,2,0.3333333333333333,0.6666666666666666
4704,3,2.161593008922475,2.241169131401433,0.07957612247895796,0.026525374159652653,0,3,0.0,1.0
3197,3,0.48512618686142206,1.010558978131285,0.5254327912698629,0.17514426375662095,0,3,0.0,1.0
1589,3,1.4278665277517224,1.9999999999999993,0.5721334722482769,0.19071115741609232,0,3,0.0,1.0
170,3,0.5201830710795142,0.7327270565844264,0.21254398550491216,0.07084799516830405,0,3,0.0,1.0
2145,3,1.8926832289398057,0.9999999999999954,0.8926832289398102,0.29756107631327006,0,3,0.0,1.0
9930,3,0.4507957290683837,1.3070270563934658,0.8562313273250821,0.28541044244169406,0,3,0.0,1.0
5738,3,0.8880264557567489,0.3797384234710513,0.5082880322856975,0.1694293440952325,0,3,0.0,1.0
2721,3,1.8753158615004955,1.534707120681232,0.3406087408192635,0.1135362469397545,0,3,0.0,1.0
1985,3,1.6538360190920645,1.8105578631685086,0.15672184407644418,0.05224061469214806,0,3,0.0,1.0
183,3,0.5618650685420489,0.5022441928766614,0.05962087566538743,0.01987362522179581,0,3,0.0,1.0
1600,3,1.7017723903752406,2.000000000000001,0.29822760962476025,0.09940920320825342,0,3,0.0,1.0
8211,3,1.6518597312206347,1.5408432137879813,0.1110165174326534,0.037005505810884465,0,3,0.0,1.0
3948,3,1.3909536634998814,1.498683074233496,0.10772941073361464,0.035909803577871546,0,3,0.0,1.0
123,3,2.055525312619212,0.9999999999999999,1.0555253126192121,0.3518417708730707,0,3,0.0,1.0
189,3,1.1869843955459172,1.999999999999992,0.8130156044540748,0.2710052014846916,0,3,0.0,1.0
3050,3,0.9657215760067919,1.2910601156231027,0.3253385396163109,0.10844617987210363,0,3,0.0,1.0
2008,3,1.0398190470805921,1.3600358055739956,0.3202167584934035,0.10673891949780116,0,3,0.0,1.0
8146,3,1.473495436103185,1.9068450861557935,0.4333496500526086,0.14444988335086953,0,3,0.0,1.0
7891,3,1.190533758649294,1.0000000000000002,0.19053375864929367,0.06351125288309789,0,3,0.0,1.0
3196,3,1.4474987530268728,1.632241727023375,0.1847429739965023,0.061580991332167434,0,3,0.0,1.0
9656,3,1.1129580562302903,0.6408126579418952,0.4721453982883951,0.15738179942946504,0,3,0.0,1.0
2847,3,2.4549052556149267,2.4568290797085854,0.0019238240936587658,0.0006412746978862552,0,3,0.0,1.0
1664,3,2.035003753415871,2.28862226107141,0.25361850765553884,0.08453950255184628,0,3,0.0,1.0
8879,3,1.6953505845814194,1.5860421302239767,0.10930845435744274,0.036436151452480914,0,3,0.0,1.0
6746,3,0.9391017528132133,0.44254967437592907,0.4965520784372842,0.16551735947909474,0,3,0.0,1.0
87,3,2.2341227573869946,2.2350515869745293,0.0009288295875347075,0.00030960986251156913,0,3,0.0,1.0
1916,3,2.0526183386526697,2.0,0.05261833865266974,0.01753944621755658,1,2,0.3333333333333333,0.6666666666666666
2576,3,0.8381341779954964,1.0889260039763746,0.25079182598087824,0.08359727532695942,0,3,0.0,1.0
8524,3,1.4312970354294043,1.8706194339349622,0.4393223985055579,0.14644079950185263,0,3,0.0,1.0
7581,3,1.1390457223486457,1.4168467915317207,0.277801069183075,0.09260035639435833,0,3,0.0,1.0
819,3,1.5019018126518286,1.6205388720268565,0.11863705937502789,0.03954568645834263,0,3,0.0,1.0
3293,3,2.0069590747617836,1.8967397475950771,0.11021932716670646,0.03673977572223549,1,2,0.3333333333333333,0.6666666666666666
6233,3,0.8041660760665532,1.3220950392342323,0.5179289631676791,0.1726429877225597,0,3,0.0,1.0
4958,3,1.5606177612331469,1.6174280937990049,0.05681033256585799,0.018936777521952664,0,3,0.0,1.0
8097,3,1.0155662917392556,1.0000000000000004,0.015566291739255167,0.005188763913085055,1,2,0.3333333333333333,0.6666666666666666
1934,3,1.6597974868683019,1.770941959505668,0.11114447263736604,0.03704815754578868,1,2,0.3333333333333333,0.6666666666666666
2579,3,1.1755977585407535,1.3218373710052835,0.14623961246453,0.048746537488176665,0,3,0.0,1.0
6732,3,1.5182662588349642,1.4359592200046407,0.08230703883032353,0.027435679610107844,0,3,0.0,1.0
3600,3,1.7466793306136927,1.578117501114278,0.16856182949941467,0.05618727649980489,0,3,0.0,1.0
2244,3,1.1253833566022675,1.5810349233393337,0.4556515667370662,0.15188385557902206,0,3,0.0,1.0
3596,3,1.661665219919734,1.443132357864629,0.21853286205510503,0.07284428735170168,0,3,0.0,1.0
6251,3,1.1059032044219563,1.0865879211800384,0.01931528324191789,0.006438427747305964,1,2,0.3333333333333333,0.6666666666666666
1912,3,1.4445840094973499,1.7675560657069287,0.3229720562095788,0.1076573520698596,0,3,0.0,1.0
4609,3,1.9169527362728633,1.9446159907407683,0.027663254467904963,0.009221084822634987,0,3,0.0,1.0
2846,3,1.5907084244079348,1.7998222957622192,0.2091138713542844,0.06970462378476146,0,3,0.0,1.0
8096,3,1.4617126440190302,1.5141659901603501,0.05245334614131991,0.017484448713773304,0,3,0.0,1.0
7520,3,0.4264260956019079,1.0613707134601795,0.6349446178582716,0.2116482059527572,0,3,0.0,1.0
1533,3,1.5020193182493626,1.6822452760923676,0.180225957843005,0.06007531928100166,0,3,0.0,1.0
8686,4,1.6080224128963003,1.961364281445135,0.35334186854883476,0.08833546713720869,0,4,0.0,1.0
1918,4,2.809336752517484,2.416774739948726,0.3925620125687579,0.09814050314218947,1,3,0.25,0.75
1130,4,2.20933080779469,2.6544604188037737,0.4451296110090839,0.11128240275227097,0,4,0.0,1.0
8810,4,2.1174048240134464,2.4508193889883323,0.33341456497488586,0.08335364124372147,0,4,0.0,1.0
3249,4,1.9756620046729374,2.7667998563915175,0.7911378517185801,0.19778446292964502,0,4,0.0,1.0
2102,4,2.356872835422237,2.00577900596503,0.351093829457207,0.08777345736430175,0,4,0.0,1.0
2964,4,1.3542844602033517,0.9553694180436387,0.39891504215971296,0.09972876053992824,0,4,0.0,1.0
8860,4,2.08998270435204,1.892688532267894,0.1972941720841459,0.049323543021036476,0,4,0.0,1.0
8853,4,1.6495145495633912,1.831589571044348,0.18207502148095678,0.045518755370239194,0,4,0.0,1.0
886,4,2.4220537101803274,2.20009515580972,0.22195855437060752,0.05548963859265188,0,4,0.0,1.0
2277,4,1.245478086297275,1.1251282830637994,0.12034980323347555,0.030087450808368887,0,4,0.0,1.0
2374,4,1.8903030682367132,1.9753738648257038,0.08507079658899053,0.021267699147247632,1,3,0.25,0.75
1030,4,1.139715171742961,2.0,0.860284828257039,0.21507120706425975,1,3,0.25,0.75
3719,4,2.020353272559742,2.2066771105678047,0.18632383800806274,0.046580959502015684,0,4,0.0,1.0
1129,4,2.5226008132283617,1.779656294355746,0.7429445188726158,0.18573612971815395,0,4,0.0,1.0
5735,4,2.501232798517935,2.646641478152989,0.14540867963505422,0.036352169908763554,0,4,0.0,1.0
8923,4,1.7820475977657466,1.408113951081332,0.37393364668441453,0.09348341167110363,0,4,0.0,1.0
4036,4,1.8793032962336593,2.204635015273165,0.32533171903950575,0.08133292975987644,0,4,0.0,1.0
765,4,2.8918124403764702,3.2412025005450773,0.3493900601686071,0.08734751504215177,0,4,0.0,1.0
4062,4,2.5839404789673615,3.0000000000000013,0.4160595210326399,0.10401488025815997,0,4,0.0,1.0
8905,4,1.9449782524863055,2.6511305268019094,0.7061522743156039,0.17653806857890098,0,4,0.0,1.0
3640,4,1.6685485122982295,1.5328975403383922,0.13565097195983733,0.03391274298995933,0,4,0.0,1.0
8645,4,2.877331534621308,2.8359426134772963,0.041388921144011714,0.010347230286002929,0,4,0.0,1.0
2972,4,1.9422156597310751,2.079547871958505,0.13733221222743008,0.03433305305685752,0,4,0.0,1.0
5287,4,1.6174338382621873,1.4321854376256413,0.18524840063654602,0.046312100159136504,0,4,0.0,1.0
8663,4,3.4057308743088774,2.8326263076247633,0.5731045666841141,0.14327614167102853,0,4,0.0,1.0
5291,4,1.7561032831463534,1.1290223531676649,0.6270809299786886,0.15677023249467215,1,3,0.25,0.75
5765,4,1.8507116721503998,1.568433171479158,0.2822785006712418,0.07056962516781046,1,3,0.25,0.75
8657,4,1.690341618566735,2.9999999999999867,1.3096583814332516,0.3274145953583129,1,3,0.25,0.75
3579,4,1.3965146226112666,1.2359240386330124,0.1605905839782542,0.04014764599456355,0,4,0.0,1.0
8438,4,2.63538055342008,2.2571029750279052,0.3782775783921748,0.0945693945980437,1,3,0.25,0.75
8710,4,2.4915203136359314,1.756445069920705,0.7350752437152264,0.1837688109288066,1,3,0.25,0.75
8098,4,1.4613597196665404,1.0,0.46135971966654044,0.11533992991663511,1,3,0.25,0.75
5798,4,0.942711937780531,0.8796701912099083,0.06304174657062267,0.015760436642655667,1,3,0.25,0.75
2071,4,1.0530140719105119,0.3999743647463647,0.6530397071641472,0.1632599267910368,2,2,0.5,0.5
915,4,1.6541511248652423,1.991525527964257,0.3373744030990147,0.08434360077475367,0,4,0.0,1.0
8714,4,1.4571235854463467,1.4298449481961573,0.02727863725018942,0.006819659312547355,0,4,0.0,1.0
6114,4,2.4116292228446214,3.0000000000000053,0.5883707771553839,0.14709269428884597,0,4,0.0,1.0
8128,4,1.5348099875607704,1.762906116271111,0.22809612871034068,0.05702403217758517,0,4,0.0,1.0
8993,4,2.2875499322982833,2.0910277807087305,0.19652215158955277,0.04913053789738819,0,4,0.0,1.0
1899,4,2.0355472694704835,1.6456644748029632,0.3898827946675203,0.09747069866688007,0,4,0.0,1.0
6020,4,2.1471589854052775,1.8306814192711953,0.3164775661340822,0.07911939153352054,0,4,0.0,1.0
8535,4,1.2949732910482923,1.4491627802282636,0.15418948917997133,0.03854737229499283,1,3,0.25,0.75
6283,4,1.5411511763667536,1.3970532139645804,0.1440979624021732,0.0360244906005433,0,4,0.0,1.0
4079,4,2.819102041399242,0.9999999999999991,1.8191020413992427,0.4547755103498107,1,3,0.25,0.75
2317,4,1.8503295229026562,2.021597477101311,0.17126795419865504,0.04281698854966376,2,2,0.5,0.5
6299,4,1.406999013870967,1.2677802040186716,0.1392188098522953,0.03480470246307382,0,4,0.0,1.0
5624,4,1.7087810069283171,1.9834092107431283,0.2746282038148111,0.06865705095370278,0,4,0.0,1.0
6219,4,2.841508878487713,3.492463563192186,0.6509546847044732,0.1627386711761183,0,4,0.0,1.0
8548,4,1.8961567022432146,1.4690012768713325,0.4271554253718821,0.10678885634297053,0,4,0.0,1.0
8815,4,1.4935113467135452,1.1697716602829704,0.3237396864305748,0.0809349216076437,0,4,0.0,1.0
2034,4,1.7738322901073467,2.3533727686624113,0.5795404785550646,0.14488511963876616,1,3,0.25,0.75
6297,4,1.9400894110983669,1.935324391612155,0.0047650194862118855,0.0011912548715529714,0,4,0.0,1.0
8497,4,2.1580812249030275,0.9999999999999969,1.1580812249030306,0.28952030622575764,0,4,0.0,1.0
9024,4,2.208833183157258,2.25772754368012,0.048894360522862,0.0122235901307155,0,4,0.0,1.0
2309,4,2.3108453842887404,2.8272740156542424,0.516428631365502,0.1291071578413755,0,4,0.0,1.0
9038,4,2.90816234812785,2.6024892789459972,0.3056730691818528,0.0764182672954632,0,4,0.0,1.0
2942,4,2.3782690209469957,1.73305378785882,0.6452152330881757,0.16130380827204394,0,4,0.0,1.0
6296,4,2.1710082424938304,1.155582675604797,1.0154255668890333,0.2538563917222583,0,4,0.0,1.0
3555,4,2.2352221543021127,1.9669560074169967,0.26826614688511596,0.06706653672127899,0,4,0.0,1.0
5460,4,2.7072674757715003,1.0000000000000024,1.7072674757714978,0.42681686894287446,1,3,0.25,0.75
